"0000014c-47f7-d0b2-a3cf-4fffb2120000","Carlos Alberto Trejo","Carlos Alberto Trejo","null","false","false"
"0000014c-47f7-d0b2-a3cf-4fffba590001","Javier Muñoz Mustafá","Javier Muñoz Mustafá","null","false","false"
"0000014c-47f7-d0b2-a3cf-4fffc2830000","William Paredes","William Paredes","null","false","false"
"0000014c-47f7-d0b2-a3cf-4fffcadf0000","Édgar Dueñas","Édgar Dueñas","null","false","false"
"0000014c-47f7-d0b2-a3cf-4fffd3b90001","Horacio Cervantes","Horacio Cervantes","null","false","false"
"0000014c-47f7-d0b2-a3cf-4fffdd120000","Juan Carlos Rojas","Juan Carlos Rojas","null","false","false"
"0000014c-47f7-d0b2-a3cf-4fffe6340000","Sergio Pérez","Sergio Pérez","null","false","false"
"0000014c-47f7-d0b2-a3cf-4fffefa40001","Diego Ordaz","Diego Ordaz","null","false","false"
"0000014c-47f7-d0b2-a3cf-4ffff6c80001","Luis Alfonso Rodríguez","Luis Alfonso Rodríguez","null","false","false"
"0000014c-47f7-d0b2-a3cf-4ffffe190001","Bruno Batista Pereira Pires","Bruno Batista Pereira Pires","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffb05d50001","Pedro Padilla","Pedro Padilla","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffb0d940000","Luis Ernesto Pérez","Luis Ernesto Pérez","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffb15970000","Diego de la Torre","Diego de la Torre","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffb1ddf0001","Christian Bermúdez","Christian Bermúdez","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffb26a50000","Alberto Medina","Alberto Medina","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffb2f650001","Andrés Andrade","Andrés Andrade","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffb387e0001","Adrian Marin Lugo","Adrian Marin Lugo","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffb41120000","Hugo Bueno Sanchez","Hugo Bueno Sanchez","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffb484a0001","César Villaluz","César Villaluz","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffb4fdf0000","Alan Zamora Gonzalez","Alan Zamora Gonzalez","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffb57a50000","Gabriel Farfan","Gabriel Farfan","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffb601d0001","Giovani Casillas","Giovani Casillas","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffb686c0001","Edson Silva","Edson Silva","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffb70d50000","Emiliano Armenteros","Emiliano Armenteros","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffb79a50001","Alejandro Duran Trejo","Alejandro Duran Trejo","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffb82c60000","Luis Guillen","Luis Guillen","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffb8c490001","Edwin Sandez","Edwin Sandez","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffb93b30000","Daniel Jimenez","Daniel Jimenez","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffb9b3d0000","Franco Arizala","Franco Arizala","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffba2ff0001","Isaac Díaz","Isaac Díaz","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffbab4b0001","Mauricio Romero","Mauricio Romero","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffbb3ae0001","Eloy Gonzalez","Eloy Gonzalez","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffbbc0f0001","Julio Nava","Julio Nava","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffbc4ca0001","Matías Vuoso","Matías Vuoso","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffbd2f00001","Cirilo Saucedo","Cirilo Saucedo","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffbdc6d0001","Manuel Lajud","Manuel Lajud","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffbe3aa0001","Dilan Nicoletti","Dilan Nicoletti","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffbeb2a0001","Alejandro Molina","Alejandro Molina","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffbf2ca0001","Israel Jiménez","Israel Jiménez","null","false","false"
"0000014c-47f8-d0b2-a3cf-4ffbfab10000","Javier Gandolfi","Javier Gandolfi","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffb02cb0000","Hernán Pellerano","Hernán Pellerano","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffb0b250000","Oliver Joseph Ortiz","Oliver Joseph Ortiz","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffb139f0001","Juan Carlos Núñez","Juan Carlos Núñez","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffb1c680001","Gregory Garza","Gregory Garza","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffb257a0000","Christian Torres","Christian Torres","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffb2dd40000","Elio Castro","Elio Castro","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffb352f0001","Javier Güemez","Javier Güemez","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffb3ca20001","Dario Benedetto","Dario Benedetto","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffb44c40001","Henry Martin","Henry Martin","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffb4d2b0001","Joe Corona","Joe Corona","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffb55400001","Cristian Pellerano","Cristian Pellerano","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffb5df10000","Juan Arango","Juan Arango","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffb67200000","Richard Ruiz","Richard Ruiz","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffb706e0000","Javier Salas","Javier Salas","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffb7a420001","Alejandro Guido","Alejandro Guido","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffb82540001","Edgar Villegas","Edgar Villegas","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffb8a200001","Luis Chavez","Luis Chavez","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffb922b0001","Jose Alberto Garcia Collazo","Jose Alberto Garcia Collazo","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffb9b340001","Fernando Arce","Fernando Arce","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffba3850001","Alfredo Moreno","Alfredo Moreno","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffbac090000","Dayro Moreno","Dayro Moreno","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffbb4c50001","Paul Arriola","Paul Arriola","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffbbd750001","Amando Moreno","Amando Moreno","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffbcbad0001","Jose de Jesús Corona","Jose de Jesús Corona","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffbd2be0001","Guillermo Allison","Guillermo Allison","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffbda1e0000","Yosgart Gutiérrez","Yosgart Gutiérrez","null","false","false"
